MMS Id,Network Number,Bibliographic Lifecycle,Collection Name,Suppressed From Discovery,File Internal Path
991011589554104641,alma:01GCL_INST/bibs/991011589554104641; http://hdl.handle.net/11084/13097; grinnell:13097,In Repository,Drake Community Library Archives,No,26/AE/8F/1A/BB/4C/D3/F4/88/47/52/1E/DE/3C/50/A1/grinnell_13097_OBJ.tiff
991011589554204641,alma:01GCL_INST/bibs/991011589554204641; http://hdl.handle.net/11084/20454; grinnell:20454,In Repository,Drake Community Library Archives,No,94/61/1B/2F/FE/3B/3E/71/C1/45/23/39/95/47/25/AA/grinnell_20454_OBJ.jpg
991011589554304641,alma:01GCL_INST/bibs/991011589554304641; http://hdl.handle.net/11084/20330; grinnell:20330,In Repository,Drake Community Library Archives,No,5B/71/88/7C/AE/95/36/19/99/34/4C/7D/1B/92/DC/75/grinnell_20330_OBJ.jpg
991011589554404641,alma:01GCL_INST/bibs/991011589554404641; http://hdl.handle.net/11084/20280; grinnell:20280,In Repository,Drake Community Library Archives,No,F9/8F/BD/CD/34/A8/0E/EF/26/98/7A/07/33/4F/C7/A4/grinnell_20280_OBJ.jpg
991011589554504641,alma:01GCL_INST/bibs/991011589554504641; http://hdl.handle.net/11084/20506; grinnell:20506,In Repository,Drake Community Library Archives,No,8D/E8/C5/DD/19/39/2D/A8/AC/47/EC/ED/81/D7/9F/E2/grinnell_20506_OBJ.jpg
991011589554604641,alma:01GCL_INST/bibs/991011589554604641; http://hdl.handle.net/11084/19311; grinnell:19311,In Repository,Drake Community Library Archives,No,22/60/0C/B6/A0/EA/DD/D4/8B/71/CE/3D/0C/8E/3C/3D/grinnell_19311_OBJ.jpg
991011589554704641,alma:01GCL_INST/bibs/991011589554704641; http://hdl.handle.net/11084/11836; grinnell:11836,In Repository,Drake Community Library Archives,No,F3/AE/C3/87/FE/9A/A0/C9/B6/86/F6/90/8C/19/5B/DF/grinnell_11836_OBJ.tiff
991011589554804641,alma:01GCL_INST/bibs/991011589554804641; http://hdl.handle.net/11084/20329; grinnell:20329,In Repository,Drake Community Library Archives,No,8A/15/18/FF/64/95/88/62/3A/B8/34/84/B5/75/97/37/grinnell_20329_OBJ.jpg
991011589554904641,alma:01GCL_INST/bibs/991011589554904641; http://hdl.handle.net/11084/20453; grinnell:20453,In Repository,Drake Community Library Archives,No,97/CE/0A/F6/49/CC/AA/4C/0E/0B/F1/CD/71/97/BE/AF/grinnell_20453_OBJ.jpg
991011589555004641,alma:01GCL_INST/bibs/991011589555004641; http://hdl.handle.net/11084/20505; grinnell:20505,In Repository,Drake Community Library Archives,No,6B/CA/11/6B/4E/0B/90/CF/3B/33/9B/2C/CA/03/DC/8F/grinnell_20505_OBJ.jpg
991011589555104641,alma:01GCL_INST/bibs/991011589555104641; http://hdl.handle.net/11084/20279; grinnell:20279,In Repository,Drake Community Library Archives,No,B5/7E/1D/3E/BF/46/1C/F6/9B/05/1B/7B/76/F0/7A/46/grinnell_20279_OBJ.jpg
991011589555204641,alma:01GCL_INST/bibs/991011589555204641; http://hdl.handle.net/11084/19310; grinnell:19310,In Repository,Drake Community Library Archives,No,63/67/D9/BE/60/14/D3/67/C5/57/38/2E/33/EF/DE/8F/grinnell_19310_OBJ.jpg
991011589555304641,alma:01GCL_INST/bibs/991011589555304641; http://hdl.handle.net/11084/13096; grinnell:13096,In Repository,Drake Community Library Archives,No,47/56/F1/6A/C5/AB/1C/24/E8/51/8F/AE/10/3E/9D/0B/grinnell_13096_OBJ.tiff
991011589555404641,alma:01GCL_INST/bibs/991011589555404641; http://hdl.handle.net/11084/11835; grinnell:11835,In Repository,Drake Community Library Archives,No,BA/BD/ED/7F/9E/FF/6A/5C/22/2A/5D/B2/AA/03/05/CD/grinnell_11835_OBJ.tiff
991011589555504641,alma:01GCL_INST/bibs/991011589555504641; http://hdl.handle.net/11084/20328; grinnell:20328,In Repository,Drake Community Library Archives,No,0E/56/C4/5E/87/D6/CA/E0/6B/E5/92/82/B0/18/CB/0A/grinnell_20328_OBJ.jpg
991011589555604641,alma:01GCL_INST/bibs/991011589555604641; http://hdl.handle.net/11084/20451; grinnell:20451,In Repository,Drake Community Library Archives,No,99/33/E4/61/A7/FF/38/5F/99/7A/35/F7/A0/19/6F/13/grinnell_20451_OBJ.jpg
991011589555704641,alma:01GCL_INST/bibs/991011589555704641; http://hdl.handle.net/11084/20504; grinnell:20504,In Repository,Drake Community Library Archives,No,5F/DB/EC/24/50/E0/FB/BC/AC/DC/F6/E2/E3/07/CE/DD/grinnell_20504_OBJ.jpg
991011589555804641,alma:01GCL_INST/bibs/991011589555804641; http://hdl.handle.net/11084/20278; grinnell:20278,In Repository,Drake Community Library Archives,No,3C/0F/79/ED/71/DB/F9/7B/6C/D6/86/B7/64/05/B0/68/grinnell_20278_OBJ.jpg
991011589555904641,alma:01GCL_INST/bibs/991011589555904641; http://hdl.handle.net/11084/19309; grinnell:19309,In Repository,Drake Community Library Archives,No,DA/E2/23/DD/74/FB/DE/8B/B9/25/96/CC/E2/E9/38/90/grinnell_19309_OBJ.jpg
991011589556004641,alma:01GCL_INST/bibs/991011589556004641; http://hdl.handle.net/11084/11834; grinnell:11834,In Repository,Drake Community Library Archives,No,B9/1E/80/0E/59/17/6B/ED/6D/04/D1/74/D0/9A/44/83/grinnell_11834_OBJ.tiff
991011589556104641,alma:01GCL_INST/bibs/991011589556104641; http://hdl.handle.net/11084/20327; grinnell:20327,In Repository,Drake Community Library Archives,No,B2/81/AA/97/0B/CF/DF/47/87/26/F1/F4/77/92/75/DA/grinnell_20327_OBJ.jpg
991011589556204641,alma:01GCL_INST/bibs/991011589556204641; http://hdl.handle.net/11084/20450; grinnell:20450,In Repository,Drake Community Library Archives,No,18/53/AC/E5/76/30/BE/D7/64/C1/CD/F5/94/AD/B0/FC/grinnell_20450_OBJ.jpg
991011589556304641,alma:01GCL_INST/bibs/991011589556304641; http://hdl.handle.net/11084/20503; grinnell:20503,In Repository,Drake Community Library Archives,No,EF/44/EC/DD/85/18/54/DC/6E/32/40/38/A5/D1/5B/D1/grinnell_20503_OBJ.jpg
991011589556404641,alma:01GCL_INST/bibs/991011589556404641; http://hdl.handle.net/11084/20277; grinnell:20277,In Repository,Drake Community Library Archives,No,84/CE/0F/87/1C/42/B0/BA/F3/B4/F8/08/71/2E/9D/95/grinnell_20277_OBJ.jpg
991011589556504641,alma:01GCL_INST/bibs/991011589556504641; http://hdl.handle.net/11084/19308; grinnell:19308,In Repository,Drake Community Library Archives,No,F5/3C/45/AA/3A/A1/08/46/F2/F3/46/28/69/0A/B9/F7/grinnell_19308_OBJ.jpg
991011589556604641,alma:01GCL_INST/bibs/991011589556604641; http://hdl.handle.net/11084/13095; grinnell:13095,In Repository,Drake Community Library Archives,No,68/F4/70/FC/96/A1/B7/89/45/D5/2D/C2/36/70/E1/AD/grinnell_13095_OBJ.tiff
991011589556704641,alma:01GCL_INST/bibs/991011589556704641; http://hdl.handle.net/11084/20326; grinnell:20326,In Repository,Drake Community Library Archives,No,C1/EC/DC/EF/27/91/FA/EB/38/C7/FD/47/8E/B6/0B/ED/grinnell_20326_OBJ.jpg
991011589556804641,alma:01GCL_INST/bibs/991011589556804641; http://hdl.handle.net/11084/11833; grinnell:11833,In Repository,Drake Community Library Archives,No,4F/6C/35/F8/31/EA/67/3C/C3/90/DA/65/EF/DF/97/40/grinnell_11833_OBJ.tiff
991011589556904641,alma:01GCL_INST/bibs/991011589556904641; http://hdl.handle.net/11084/20449; grinnell:20449,In Repository,Drake Community Library Archives,No,B6/9F/E8/04/60/33/1D/56/32/F5/27/E9/20/39/EC/F4/grinnell_20449_OBJ.jpg
991011589557004641,alma:01GCL_INST/bibs/991011589557004641; http://hdl.handle.net/11084/20501; grinnell:20501,In Repository,Drake Community Library Archives,No,03/45/2B/44/6D/49/C7/02/77/AA/77/33/82/4B/4A/9D/grinnell_20501_OBJ.jpg
991011589557104641,alma:01GCL_INST/bibs/991011589557104641; http://hdl.handle.net/11084/20276; grinnell:20276,In Repository,Drake Community Library Archives,No,32/FF/95/4B/E2/89/97/13/05/4C/83/39/44/B5/DC/E3/grinnell_20276_OBJ.jpg
991011589557204641,alma:01GCL_INST/bibs/991011589557204641; http://hdl.handle.net/11084/19307; grinnell:19307,In Repository,Drake Community Library Archives,No,DE/42/5D/13/D3/FD/C4/98/6F/24/AD/D0/70/5A/8F/5E/grinnell_19307_OBJ.jpg
991011589557304641,alma:01GCL_INST/bibs/991011589557304641; http://hdl.handle.net/11084/20448; grinnell:20448,In Repository,Drake Community Library Archives,No,6E/43/C9/59/10/74/82/DB/8E/D1/AB/1E/63/DD/4A/78/grinnell_20448_OBJ.jpg
991011589557404641,alma:01GCL_INST/bibs/991011589557404641; http://hdl.handle.net/11084/20500; grinnell:20500,In Repository,Drake Community Library Archives,No,5E/E8/30/55/A8/14/17/10/88/CF/D6/BE/F2/E4/F7/0E/grinnell_20500_OBJ.jpg
991011589557504641,alma:01GCL_INST/bibs/991011589557504641; http://hdl.handle.net/11084/11831; grinnell:11831,In Repository,Drake Community Library Archives,No,38/9C/BE/00/AE/7F/CE/3E/93/40/D8/B5/2A/A4/84/A5/grinnell_11831_OBJ.tiff
991011589557604641,alma:01GCL_INST/bibs/991011589557604641; http://hdl.handle.net/11084/20325; grinnell:20325,In Repository,Drake Community Library Archives,No,36/B6/21/0B/AD/47/9D/F2/CA/41/73/00/D4/39/8B/56/grinnell_20325_OBJ.jpg
991011589557704641,alma:01GCL_INST/bibs/991011589557704641; http://hdl.handle.net/11084/13094; grinnell:13094,In Repository,Drake Community Library Archives,No,CC/C0/97/BF/FB/B9/BF/A9/3D/F2/7A/11/41/32/89/53/grinnell_13094_OBJ.tiff
991011589557804641,alma:01GCL_INST/bibs/991011589557804641; http://hdl.handle.net/11084/20275; grinnell:20275,In Repository,Drake Community Library Archives,No,EC/87/35/ED/48/25/B1/06/81/99/4A/8F/16/5B/74/BD/grinnell_20275_OBJ.jpg
991011589557904641,alma:01GCL_INST/bibs/991011589557904641; http://hdl.handle.net/11084/20447; grinnell:20447,In Repository,Drake Community Library Archives,No,2A/D2/EE/3D/23/44/90/10/22/D8/22/99/E5/92/69/47/grinnell_20447_OBJ.jpg
991011589558004641,alma:01GCL_INST/bibs/991011589558004641; http://hdl.handle.net/11084/19306; grinnell:19306,In Repository,Drake Community Library Archives,No,78/F0/6A/0A/70/FA/82/B4/70/01/EC/32/A8/5A/D4/57/grinnell_19306_OBJ.jpg
991011589558104641,alma:01GCL_INST/bibs/991011589558104641; http://hdl.handle.net/11084/20499; grinnell:20499,In Repository,Drake Community Library Archives,No,D4/10/AC/8C/EA/38/1C/4A/AB/F3/8F/07/EB/42/33/2F/grinnell_20499_OBJ.jpg
991011589558204641,alma:01GCL_INST/bibs/991011589558204641; http://hdl.handle.net/11084/20324; grinnell:20324,In Repository,Drake Community Library Archives,No,37/29/FC/3D/C9/16/F4/D0/2B/FA/1A/42/67/56/93/27/grinnell_20324_OBJ.jpg
991011589558304641,alma:01GCL_INST/bibs/991011589558304641; http://hdl.handle.net/11084/11830; grinnell:11830,In Repository,Drake Community Library Archives,No,21/9F/8A/D5/D3/E4/E0/A9/00/3D/CA/45/58/04/B8/DD/grinnell_11830_OBJ.tiff
991011589558404641,alma:01GCL_INST/bibs/991011589558404641; http://hdl.handle.net/11084/19305; grinnell:19305,In Repository,Drake Community Library Archives,No,D8/4A/88/58/1A/3C/F9/46/8F/4D/0F/08/19/E3/42/40/grinnell_19305_OBJ.jpg
991011589558504641,alma:01GCL_INST/bibs/991011589558504641; http://hdl.handle.net/11084/20323; grinnell:20323,In Repository,Drake Community Library Archives,No,37/72/79/B6/F5/99/02/BE/A1/BB/6E/3A/13/1C/65/5D/grinnell_20323_OBJ.jpg
991011589558604641,alma:01GCL_INST/bibs/991011589558604641; http://hdl.handle.net/11084/20498; grinnell:20498,In Repository,Drake Community Library Archives,No,72/AA/FA/A8/33/03/43/41/10/E5/74/5A/CE/AC/6F/A8/grinnell_20498_OBJ.jpg
991011589558704641,alma:01GCL_INST/bibs/991011589558704641; http://hdl.handle.net/11084/20274; grinnell:20274,In Repository,Drake Community Library Archives,No,1D/26/28/F8/E1/8F/49/BF/5E/B4/AF/D9/1B/BC/66/51/grinnell_20274_OBJ.jpg
991011589558804641,alma:01GCL_INST/bibs/991011589558804641; http://hdl.handle.net/11084/13093; grinnell:13093,In Repository,Drake Community Library Archives,No,23/19/3F/C9/6E/A4/B6/A0/17/BA/3F/94/47/7B/81/AF/grinnell_13093_OBJ.tiff
991011589558904641,alma:01GCL_INST/bibs/991011589558904641; http://hdl.handle.net/11084/19304; grinnell:19304,In Repository,Drake Community Library Archives,No,DD/5A/95/F2/35/9C/54/3F/16/E6/AB/D5/40/B8/61/C7/grinnell_19304_OBJ.jpg
991011589559004641,alma:01GCL_INST/bibs/991011589559004641; http://hdl.handle.net/11084/20446; grinnell:20446,In Repository,Drake Community Library Archives,No,6B/5F/1F/D7/34/55/DA/96/CE/76/72/7D/0D/88/95/C2/grinnell_20446_OBJ.jpg
991011589559104641,alma:01GCL_INST/bibs/991011589559104641; http://hdl.handle.net/11084/11828; grinnell:11828,In Repository,Drake Community Library Archives,No,06/50/81/24/02/72/89/B4/BE/11/8A/41/E3/58/28/FA/grinnell_11828_OBJ.tiff
991011589559204641,alma:01GCL_INST/bibs/991011589559204641; http://hdl.handle.net/11084/20322; grinnell:20322,In Repository,Drake Community Library Archives,No,47/81/10/06/C3/DD/8C/8B/7B/F7/A4/96/98/7C/2F/20/grinnell_20322_OBJ.jpg
991011589559304641,alma:01GCL_INST/bibs/991011589559304641; http://hdl.handle.net/11084/19303; grinnell:19303,In Repository,Drake Community Library Archives,No,2E/8D/97/C5/BE/DD/E5/7C/07/23/E8/88/18/97/99/7D/grinnell_19303_OBJ.jpg
991011589559404641,alma:01GCL_INST/bibs/991011589559404641; http://hdl.handle.net/11084/20273; grinnell:20273,In Repository,Drake Community Library Archives,No,C1/53/EE/6D/DB/6F/01/1E/B1/01/E7/B3/AB/71/8D/C1/grinnell_20273_OBJ.jpg
991011589559504641,alma:01GCL_INST/bibs/991011589559504641; http://hdl.handle.net/11084/11827; grinnell:11827,In Repository,Drake Community Library Archives,No,93/67/55/80/B1/82/F7/99/BB/3E/4F/09/23/B7/7F/10/grinnell_11827_OBJ.tiff
991011589559604641,alma:01GCL_INST/bibs/991011589559604641; http://hdl.handle.net/11084/20445; grinnell:20445,In Repository,Drake Community Library Archives,No,A6/DC/E6/D6/3A/0C/D4/F7/1E/12/BA/31/C1/01/AA/FD/grinnell_20445_OBJ.jpg
991011589559704641,alma:01GCL_INST/bibs/991011589559704641; http://hdl.handle.net/11084/20497; grinnell:20497,In Repository,Drake Community Library Archives,No,89/1D/57/8B/E7/8B/D9/AD/57/76/42/BB/C9/F6/1F/2E/grinnell_20497_OBJ.jpg
991011589559804641,alma:01GCL_INST/bibs/991011589559804641; http://hdl.handle.net/11084/20321; grinnell:20321,In Repository,Drake Community Library Archives,No,D1/8D/42/E5/4A/CA/26/28/C6/77/57/42/64/0C/FD/50/grinnell_20321_OBJ.jpg
991011589559904641,alma:01GCL_INST/bibs/991011589559904641; http://hdl.handle.net/11084/13092; grinnell:13092,In Repository,Drake Community Library Archives,No,3D/B1/5D/C3/67/28/15/42/5B/16/29/75/7F/D6/96/FD/grinnell_13092_OBJ.tiff
991011589560004641,alma:01GCL_INST/bibs/991011589560004641; http://hdl.handle.net/11084/20272; grinnell:20272,In Repository,Drake Community Library Archives,No,24/CB/BF/98/03/B1/23/7A/02/F6/B2/14/3C/58/D8/63/grinnell_20272_OBJ.jpg
991011589560104641,alma:01GCL_INST/bibs/991011589560104641; http://hdl.handle.net/11084/19302; grinnell:19302,In Repository,Drake Community Library Archives,No,CC/F3/6B/24/75/81/73/CA/59/28/1A/11/1F/C9/21/BF/grinnell_19302_OBJ.jpg
991011589560204641,alma:01GCL_INST/bibs/991011589560204641; http://hdl.handle.net/11084/11824; grinnell:11824,In Repository,Drake Community Library Archives,No,7C/6C/24/BF/1A/29/C8/69/DC/2F/1F/A5/ED/8A/49/4A/grinnell_11824_OBJ.tiff
991011589560304641,alma:01GCL_INST/bibs/991011589560304641; http://hdl.handle.net/11084/20496; grinnell:20496,In Repository,Drake Community Library Archives,No,71/0D/DC/6D/95/C5/03/DF/BB/B3/B8/9A/18/7C/ED/35/grinnell_20496_OBJ.jpg
991011589560404641,alma:01GCL_INST/bibs/991011589560404641; http://hdl.handle.net/11084/20320; grinnell:20320,In Repository,Drake Community Library Archives,No,D7/91/1A/04/FF/B9/52/5E/E0/02/B2/06/90/8C/31/44/grinnell_20320_OBJ.jpg
991011589560504641,alma:01GCL_INST/bibs/991011589560504641; http://hdl.handle.net/11084/20444; grinnell:20444,In Repository,Drake Community Library Archives,No,9D/6C/0F/F6/9A/1B/D2/FC/B7/5B/85/0E/E5/DE/93/F0/grinnell_20444_OBJ.jpg
991011589560604641,alma:01GCL_INST/bibs/991011589560604641; http://hdl.handle.net/11084/20271; grinnell:20271,In Repository,Drake Community Library Archives,No,84/EA/7C/F3/C9/7F/0B/A2/FB/23/87/FE/37/14/D7/4B/grinnell_20271_OBJ.jpg
991011589560704641,alma:01GCL_INST/bibs/991011589560704641; http://hdl.handle.net/11084/13090; grinnell:13090,In Repository,Drake Community Library Archives,No,FB/06/41/9C/73/E2/63/94/79/4A/10/AF/CD/86/A2/E3/grinnell_13090_OBJ.tiff
991011589560804641,alma:01GCL_INST/bibs/991011589560804641; http://hdl.handle.net/11084/19301; grinnell:19301,In Repository,Drake Community Library Archives,No,5A/39/A9/19/9E/17/CB/10/E0/7D/A9/E7/72/F1/25/AE/grinnell_19301_OBJ.jpg
991011589560904641,alma:01GCL_INST/bibs/991011589560904641; http://hdl.handle.net/11084/11823; grinnell:11823,In Repository,Drake Community Library Archives,No,3E/9E/37/45/0F/86/79/12/FA/D3/9E/EB/8F/52/F0/73/grinnell_11823_OBJ.tiff
991011589561004641,alma:01GCL_INST/bibs/991011589561004641; http://hdl.handle.net/11084/20495; grinnell:20495,In Repository,Drake Community Library Archives,No,98/DE/54/3D/5C/74/A0/F1/C6/E5/C5/C5/FE/6F/C4/E1/grinnell_20495_OBJ.jpg
991011589561104641,alma:01GCL_INST/bibs/991011589561104641; http://hdl.handle.net/11084/20319; grinnell:20319,In Repository,Drake Community Library Archives,No,DF/4B/D2/1D/CE/D5/93/6A/E2/DE/D4/4B/52/93/3A/09/grinnell_20319_OBJ.jpg
991011589561204641,alma:01GCL_INST/bibs/991011589561204641; http://hdl.handle.net/11084/20443; grinnell:20443,In Repository,Drake Community Library Archives,No,4E/BE/FD/4E/DE/99/BD/30/E4/5B/2E/39/11/2E/EF/86/grinnell_20443_OBJ.jpg
991011589561304641,alma:01GCL_INST/bibs/991011589561304641; http://hdl.handle.net/11084/20270; grinnell:20270,In Repository,Drake Community Library Archives,No,B7/C4/60/88/F7/78/83/05/B9/50/20/CD/EF/06/12/E6/grinnell_20270_OBJ.jpg
991011589561404641,alma:01GCL_INST/bibs/991011589561404641; http://hdl.handle.net/11084/19300; grinnell:19300,In Repository,Drake Community Library Archives,No,21/B8/62/AA/B9/8E/1E/FD/83/D9/4F/F5/08/26/74/29/grinnell_19300_OBJ.jpg
991011589561504641,alma:01GCL_INST/bibs/991011589561504641; http://hdl.handle.net/11084/11822; grinnell:11822,In Repository,Drake Community Library Archives,No,3F/12/B7/16/4A/BB/A9/16/67/96/D0/CB/34/B5/B3/16/grinnell_11822_OBJ.tiff
991011589561604641,alma:01GCL_INST/bibs/991011589561604641; http://hdl.handle.net/11084/20494; grinnell:20494,In Repository,Drake Community Library Archives,No,24/4A/14/55/E4/1E/28/B5/F9/82/AA/C6/C4/FD/E8/97/grinnell_20494_OBJ.jpg
991011589561704641,alma:01GCL_INST/bibs/991011589561704641; http://hdl.handle.net/11084/20318; grinnell:20318,In Repository,Drake Community Library Archives,No,84/FA/76/2C/F3/F5/5E/8A/5B/B0/E5/00/EF/7E/E8/F5/grinnell_20318_OBJ.jpg
991011589561804641,alma:01GCL_INST/bibs/991011589561804641; http://hdl.handle.net/11084/20442; grinnell:20442,In Repository,Drake Community Library Archives,No,8B/F7/30/CD/64/5D/CF/A7/0D/D3/9C/BF/92/96/F0/2E/grinnell_20442_OBJ.jpg
991011589561904641,alma:01GCL_INST/bibs/991011589561904641; http://hdl.handle.net/11084/13089; grinnell:13089,In Repository,Drake Community Library Archives,No,44/BB/F3/E7/AE/B9/1A/91/DB/D0/8B/C4/AD/A9/26/4B/grinnell_13089_OBJ.tiff
991011589562004641,alma:01GCL_INST/bibs/991011589562004641; http://hdl.handle.net/11084/20269; grinnell:20269,In Repository,Drake Community Library Archives,No,3F/8E/C1/20/93/88/CE/E1/9C/7B/11/97/55/8E/78/7F/grinnell_20269_OBJ.jpg
991011589562104641,alma:01GCL_INST/bibs/991011589562104641; http://hdl.handle.net/11084/11821; grinnell:11821,In Repository,Drake Community Library Archives,No,EC/25/B4/D9/B2/D3/98/ED/BA/97/35/D8/97/2D/E6/91/grinnell_11821_OBJ.tiff
991011589562204641,alma:01GCL_INST/bibs/991011589562204641; http://hdl.handle.net/11084/19299; grinnell:19299,In Repository,Drake Community Library Archives,No,AB/B6/08/7A/0E/A3/66/84/56/34/5E/2C/C5/96/94/6E/grinnell_19299_OBJ.jpg
991011589562304641,alma:01GCL_INST/bibs/991011589562304641; http://hdl.handle.net/11084/20493; grinnell:20493,In Repository,Drake Community Library Archives,No,44/AA/17/E5/D1/A5/39/E8/AC/BB/84/63/C8/20/3D/E0/grinnell_20493_OBJ.jpg
991011589562404641,alma:01GCL_INST/bibs/991011589562404641; http://hdl.handle.net/11084/20317; grinnell:20317,In Repository,Drake Community Library Archives,No,46/F2/FA/58/05/4C/41/02/C7/EB/75/8A/93/8B/B0/7B/grinnell_20317_OBJ.jpg
991011589562504641,alma:01GCL_INST/bibs/991011589562504641; http://hdl.handle.net/11084/20441; grinnell:20441,In Repository,Drake Community Library Archives,No,59/A4/46/4F/EB/2D/E4/A9/88/21/60/39/AF/29/4C/AE/grinnell_20441_OBJ.jpg
991011589562604641,alma:01GCL_INST/bibs/991011589562604641; http://hdl.handle.net/11084/20263; grinnell:20263,In Repository,Drake Community Library Archives,No,DD/3E/92/52/87/9B/50/BD/A2/7F/82/1E/46/1B/01/CA/grinnell_20263_OBJ.jpg
991011589562704641,alma:01GCL_INST/bibs/991011589562704641; http://hdl.handle.net/11084/13083; grinnell:13083,In Repository,Drake Community Library Archives,No,D8/CB/6F/8E/4E/1B/1B/8E/79/65/27/87/19/35/62/D3/grinnell_13083_OBJ.tiff
991011589562804641,alma:01GCL_INST/bibs/991011589562804641; http://hdl.handle.net/11084/11807; grinnell:11807,In Repository,Drake Community Library Archives,No,CD/24/75/29/E4/01/9E/39/6F/80/75/CD/BE/23/8C/93/grinnell_11807_OBJ.tiff
991011589562904641,alma:01GCL_INST/bibs/991011589562904641; http://hdl.handle.net/11084/19298; grinnell:19298,In Repository,Drake Community Library Archives,No,06/36/E6/DA/80/68/13/8C/DA/DD/3F/41/90/E1/15/B7/grinnell_19298_OBJ.jpg
991011589563004641,alma:01GCL_INST/bibs/991011589563004641; http://hdl.handle.net/11084/20492; grinnell:20492,In Repository,Drake Community Library Archives,No,86/8C/FB/D6/5C/D3/E7/17/0E/52/7E/79/F7/46/9F/3F/grinnell_20492_OBJ.jpg
991011589563104641,alma:01GCL_INST/bibs/991011589563104641; http://hdl.handle.net/11084/20316; grinnell:20316,In Repository,Drake Community Library Archives,No,34/1C/F8/CB/3E/F8/1E/C6/8B/18/11/97/11/17/C3/61/grinnell_20316_OBJ.jpg
991011589563204641,alma:01GCL_INST/bibs/991011589563204641; http://hdl.handle.net/11084/20439; grinnell:20439,In Repository,Drake Community Library Archives,No,B6/64/BE/6D/94/38/76/62/D9/00/24/26/39/14/0B/96/grinnell_20439_OBJ.jpg
991011589563304641,alma:01GCL_INST/bibs/991011589563304641; http://hdl.handle.net/11084/20262; grinnell:20262,In Repository,Drake Community Library Archives,No,AC/4C/5E/24/89/23/F5/E6/5A/EC/8C/15/26/92/CC/5B/grinnell_20262_OBJ.jpg
991011589563404641,alma:01GCL_INST/bibs/991011589563404641; http://hdl.handle.net/11084/11798; grinnell:11798,In Repository,Drake Community Library Archives,No,76/0E/DA/29/2E/13/B2/36/B8/7D/93/CF/AB/B1/E6/AC/grinnell_11798_OBJ.tiff
991011589563504641,alma:01GCL_INST/bibs/991011589563504641; http://hdl.handle.net/11084/20491; grinnell:20491,In Repository,Drake Community Library Archives,No,F4/0A/98/7C/46/3B/80/A5/E7/EC/8C/8C/E6/12/27/43/grinnell_20491_OBJ.jpg
991011589563604641,alma:01GCL_INST/bibs/991011589563604641; http://hdl.handle.net/11084/19297; grinnell:19297,In Repository,Drake Community Library Archives,No,DA/C8/25/5F/DB/68/BA/9C/C9/CF/07/8F/D4/42/A4/70/grinnell_19297_OBJ.jpg
991011589563704641,alma:01GCL_INST/bibs/991011589563704641; http://hdl.handle.net/11084/13082; grinnell:13082,In Repository,Drake Community Library Archives,No,1E/37/9E/92/73/2B/86/0C/7A/B8/88/00/00/82/1A/DF/grinnell_13082_OBJ.tiff
991011589563804641,alma:01GCL_INST/bibs/991011589563804641; http://hdl.handle.net/11084/20414; grinnell:20414,In Repository,Drake Community Library Archives,No,08/9F/AB/B4/97/F3/8B/40/9D/EB/D0/95/C6/83/CD/9A/grinnell_20414_OBJ.jpg
991011589563904641,alma:01GCL_INST/bibs/991011589563904641; http://hdl.handle.net/11084/20315; grinnell:20315,In Repository,Drake Community Library Archives,No,29/D3/32/3A/94/76/94/2D/E3/2E/FE/C0/94/89/6E/36/grinnell_20315_OBJ.jpg
991011589564004641,alma:01GCL_INST/bibs/991011589564004641; http://hdl.handle.net/11084/20261; grinnell:20261,In Repository,Drake Community Library Archives,No,05/BC/B1/FE/E3/40/32/51/4F/0B/88/79/3D/EA/26/7E/grinnell_20261_OBJ.jpg
991011589564104641,alma:01GCL_INST/bibs/991011589564104641; http://hdl.handle.net/11084/19296; grinnell:19296,In Repository,Drake Community Library Archives,No,D3/C4/F2/15/92/6E/30/FE/95/8E/18/7C/3D/14/DF/10/grinnell_19296_OBJ.jpg
991011589564204641,alma:01GCL_INST/bibs/991011589564204641; http://hdl.handle.net/11084/20260; grinnell:20260,In Repository,Drake Community Library Archives,No,EB/73/BA/6A/56/E0/1A/FC/FC/54/DD/C7/D8/9D/AE/F7/grinnell_20260_OBJ.jpg
991011589564304641,alma:01GCL_INST/bibs/991011589564304641; http://hdl.handle.net/11084/20413; grinnell:20413,In Repository,Drake Community Library Archives,No,89/97/92/60/A8/D1/72/86/7E/B5/29/D5/A8/1E/46/68/grinnell_20413_OBJ.jpg
991011589564404641,alma:01GCL_INST/bibs/991011589564404641; http://hdl.handle.net/11084/20314; grinnell:20314,In Repository,Drake Community Library Archives,No,84/11/A6/D9/8E/1A/04/06/EE/B0/1A/31/20/C7/E1/C1/grinnell_20314_OBJ.jpg
991011589564504641,alma:01GCL_INST/bibs/991011589564504641; http://hdl.handle.net/11084/20490; grinnell:20490,In Repository,Drake Community Library Archives,No,F4/62/CE/AC/19/BE/65/37/CE/BA/D8/09/8B/AF/CB/D5/grinnell_20490_OBJ.jpg
991011589564604641,alma:01GCL_INST/bibs/991011589564604641; http://hdl.handle.net/11084/11786; grinnell:11786,In Repository,Drake Community Library Archives,No,6A/19/D0/0F/DD/6B/F3/11/34/F9/0B/FE/2E/86/22/FC/grinnell_11786_OBJ.tiff
